Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.776784897,46.122,33.006
1.776116848,46.076,33.008
2.775448799,46.074,33.01
3.777286529,46.08,33.012
4.776618957,46.098,33.012
5.775951862,46.104,33.014
6.775285244,46.158,33.016
7.777123451,46.136,33.018
8.776457310,46.132,33.02
9.775790691,46.136,33.02
10.775125027,46.126,33.022
11.776963711,46.156,33.024
12.776299000,46.202,33.026
13.775633812,46.186,33.028
14.777473450,46.196,33.03
15.776808739,46.202,33.03
16.776144504,46.204,33.032
17.775480747,46.222,33.034
18.777321815,46.266,33.036
19.776658058,46.218,33.038
20.775994778,46.24,33.04
21.775331497,46.266,33.042
22.777173996,46.222,33.044
23.776510715,46.256,33.046
24.775848865,46.246,33.048
25.775187492,46.31,33.05
26.777030468,46.292,33.052
27.776368618,46.294,33.054
28.775707245,46.332,33.056
29.775046825,46.35,33.058
30.776890755,46.338,33.06
31.776230812,46.34,33.062
32.775570393,46.34,33.064
33.777415276,46.402,33.066
34.776756287,46.37,33.068
35.776096344,46.398,33.07
36.775438309,46.416,33.072
37.777283668,46.408,33.074
38.776626110,46.394,33.076
39.775967598,46.44,33.078
40.775309563,46.45,33.08
41.777157307,46.454,33.082
42.776500225,46.454,33.084
43.775843143,46.434,33.086
44.775186539,46.45,33.088
45.777035236,46.514,33.088
46.776379108,46.508,33.092
47.775723457,46.542,33.094
48.775067806,46.502,33.096
49.776917458,46.502,33.098
50.776262760,46.524,33.1
51.775608063,46.536,33.102
52.774954319,46.54,33.104
53.776804447,46.558,33.106
54.776150703,46.586,33.108
55.775497436,46.568,33.11
56.774844646,46.626,33.112
57.776696205,46.584,33.114
58.776043415,46.668,33.116
59.775391102,46.626,33.118
60.774739265,46.632,33.12
61.776592255,46.61,33.122
62.775940418,46.616,33.124
63.775289535,46.716,33.126
64.777143002,46.678,33.128
65.776492119,46.686,33.13
66.775841713,46.67,33.132
67.775191307,46.678,33.132
68.777046204,46.722,33.134
69.776396275,46.686,33.136
70.775746822,46.742,33.136
71.775096893,46.734,33.138
72.776952267,46.75,33.14
73.776303291,46.72,33.142
74.775654316,46.782,33.142
75.775005817,46.768,33.144
76.776862144,46.756,33.146
77.776214123,46.752,33.148
78.775566578,46.766,33.15
79.774919033,46.836,33.152
80.776775837,46.766,33.154
81.776128769,46.854,33.154
82.775482178,46.798,33.156
83.774835110,46.824,33.158
84.776693344,46.826,33.16
85.776047230,46.882,33.162
86.775401115,46.834,33.162
87.774755478,46.802,33.164
88.776615143,46.86,33.166
89.775969982,46.892,33.168
90.775324821,46.914,33.172
91.774680614,46.92,33.176
92.776541233,46.924,33.178
93.775897503,46.898,33.178
94.775253773,46.936,33.182
95.774610996,46.942,33.184
96.776472568,46.984,33.186
97.775829315,47,33.186
98.775187015,46.982,33.19
99.777050018,46.984,33.19
100.776408195,47.006,33.194
101.775766373,47.022,33.194
102.775125027,47.036,33.198
103.776988983,47.042,33.198
104.776347637,47.026,33.202
105.775707245,47.058,33.202
106.775067806,47.056,33.204
107.776932716,47.068,33.206
108.776292801,47.056,33.208
109.775653839,47.102,33.212
110.775014400,47.11,33.214
111.776880741,47.12,33.216
112.776242256,47.114,33.218
113.775603771,47.1,33.218
114.774966240,47.148,33.22
115.776834011,47.144,33.222
116.776196003,47.152,33.224
117.775558948,47.2,33.226
118.774921894,47.172,33.228
119.776790142,47.156,33.23
120.776153564,47.178,33.232
121.775517464,47.2,33.234
122.774881363,47.218,33.234
123.776750565,47.202,33.236
124.776114941,47.246,33.236
125.775479793,47.246,33.238
126.774844646,47.22,33.24
127.776714325,47.204,33.24
128.776079178,47.23,33.242
129.775444508,47.238,33.244
130.774809360,47.288,33.246
131.776680469,47.256,33.246
132.776046276,47.25,33.248
133.775412559,47.274,33.25
134.774778366,47.286,33.252
135.776649952,47.27,33.252
136.776017189,47.272,33.254
137.775383949,47.31,33.256
138.774751663,47.286,33.258
139.776623726,47.35,33.258
140.775991440,47.334,33.26
141.775359631,47.308,33.262
142.774727821,47.348,33.264
143.776600838,47.384,33.266
144.775969505,47.416,33.268
145.775339127,47.416,33.27
146.774708271,47.382,33.272
147.776583195,47.362,33.274
148.775952816,47.432,33.276
149.775322914,47.406,33.278
150.774693966,47.432,33.28
151.776569366,47.45,33.28
152.775940418,47.434,33.282
153.775311470,47.444,33.284
154.774682999,47.5,33.284
155.776559353,47.456,33.286
156.775930881,47.504,33.288
157.775302887,47.468,33.288
158.774675369,47.516,33.29
159.776552200,47.514,33.292
160.775925159,47.496,33.294
161.775298119,47.514,33.296
162.774671555,47.5,33.296
163.776549339,47.518,33.298
164.775923252,47.56,33.3
165.775297165,47.56,33.302
166.774671078,47.5,33.304
167.776550293,47.546,33.306
168.775924206,47.578,33.306
169.775299549,47.546,33.308
170.774674416,47.614,33.31
171.776553631,47.546,33.312
172.775929451,47.586,33.312
173.775304317,47.61,33.314
174.774680138,47.572,33.314
175.776560783,47.596,33.316
176.775936603,47.652,33.316
177.775312424,47.616,33.318
178.774688721,47.602,33.318
179.774065018,47.652,33.32
180.775946140,47.662,33.32
181.775322914,47.63,33.322
182.774699688,47.638,33.322
183.776581287,47.65,33.324
184.775958538,47.618,33.326
185.775335312,47.672,33.326
186.774713039,47.704,33.328
187.774090290,47.69,33.328
188.775972843,47.714,33.33
189.775351047,47.69,33.33
190.774728775,47.728,33.33
191.774106979,47.664,33.332
192.775989532,47.754,33.332
193.775368214,47.716,33.334
194.774746895,47.702,33.334
195.774126053,47.666,33.336
196.776009560,47.732,33.336
197.775388241,47.706,33.338
198.774767399,47.738,33.338
199.774147034,47.734,33.34
200.776030540,47.712,33.34
201.775410652,47.762,33.342
202.774790287,47.742,33.342
203.774169922,47.71,33.344
204.776054859,47.722,33.344
205.775434971,47.776,33.346
