Time (s),Gyroscope And Accelerometer (degC),Environmental Sensor (degC)
0.598544121,43.912,32.58
1.600291729,43.926,32.582
2.599534989,43.946,32.584
3.598778725,43.9,32.586
4.598220348,43.956,32.588
5.600028992,43.91,32.59
6.599273682,43.942,32.59
7.598517895,43.99,32.592
8.600266457,43.97,32.594
9.599511624,43.954,32.594
10.598756313,43.954,32.596
11.600505829,43.968,32.596
12.599764347,43.964,32.598
13.599122524,43.986,32.598
14.598368168,43.994,32.6
15.600118160,43.958,32.6
16.599363804,43.98,32.6
17.598609448,43.994,32.6
18.600405216,44.02,32.6
19.599781513,44.01,32.6
20.599027157,43.982,32.6
21.598272324,43.976,32.602
22.600022793,43.982,32.602
23.599268913,43.97,32.602
24.598514557,44.01,32.6
