Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.494159699,77.12109,131.53125,3.9425,264.0625,0
1.548750401,77.10938,131.34375,3.9425,256.5625,0
2.427701950,77.09766,131.625,3.944375,255,0
3.482630730,77.08594,131.53125,3.94,267.1875,0
4.537670612,77.07422,131.4375,3.943125,250.9375,0
5.592689991,77.0625,131.15625,3.940625,252.8125,0
6.471312046,77.0625,131.53125,3.943125,250.3125,0
7.526508808,77.05078,131.53125,3.9425,252.8125,0
8.580844879,77.03516,131.625,3.9425,250.625,0
9.460064888,77.02344,131.8125,3.94125,258.75,0
10.514573097,77.02344,132,3.941875,253.75,0
11.569492340,77.01172,132,3.94125,251.25,0
12.448479653,77,132.28125,3.9425,253.125,0
13.503333092,76.98828,132,3.9425,251.5625,0
14.558593273,76.97656,132.09375,3.940625,255,0
15.437214851,76.97656,132.09375,3.9425,251.5625,0
16.492391110,76.96484,132.375,3.941875,254.6875,0
17.546550751,76.95313,132.28125,3.940625,250,0
18.601331711,76.9375,132.1875,3.940625,259.0625,0
19.480482578,76.9375,131.90625,3.941875,249.6875,0
20.535331249,76.92578,132.09375,3.940625,266.25,0
21.590125084,76.91406,132.09375,3.939375,257.5,0
22.469139099,76.90234,132.09375,3.941875,255.9375,0
23.523710251,76.89063,132,3.940625,252.5,0
24.578542709,76.87891,132.1875,3.9375,270,0
