Time (s),Humidity (%)
0.111844063,12.55762
1.112786770,10.2998
2.113729000,11.44727
3.112151146,11.93457
4.113094330,10.82422
5.114037514,11.28613
6.112460136,11.57324
7.113404274,10.8125
8.111826420,10.22559
9.112771034,12.03516
10.113715649,10.47559
11.112139225,11.49902
12.113084316,10.9375
13.111507416,10.9502
14.112452984,10.66309
15.113398075,12.16113
16.111822128,10.50195
17.112767696,10.47656
18.113713741,11.41309
19.112138271,10.60156
20.113084316,10.48926
21.111508846,11.9375
22.112455368,10.60254
23.113401890,10.73926
24.111827374,10.60254
