Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
0.122548103,75.23047,125.4375,3.935,264.0625,0
1.177376270,75.21875,125.53125,3.93375,249.0625,0
2.056652069,75.20703,125.4375,3.93375,264.375,0
3.111193657,75.19531,125.4375,3.935625,243.125,0
4.166314125,75.17969,125.25,3.935,255,0
5.044940472,75.17969,125.15625,3.934375,268.4375,0
6.099774838,75.16797,125.0625,3.934375,263.75,0
7.154345036,75.15625,125.0625,3.934375,279.6875,0
8.033356667,75.14453,125.0625,3.936875,258.75,0
9.088158131,75.13281,125.25,3.93,274.6875,0
10.143243313,75.12109,125.15625,3.934375,262.1875,0
11.198484421,75.12109,125.25,3.933125,270,0
12.076980591,75.10938,125.25,3.935,252.5,0
13.131715298,75.09766,125.25,3.93375,265.625,0
14.186529636,75.08203,125.15625,3.934375,285,0
15.065561771,75.07031,125.0625,3.93625,272.5,0
16.120164871,75.07031,125.25,3.933125,270.9375,0
17.174946308,75.05859,125.15625,3.93375,268.75,0
18.054159164,75.04688,125.25,3.93375,265.625,0
19.108786106,75.03516,125.34375,3.934375,254.375,0
20.163718700,75.02344,125.53125,3.935625,264.0625,0
21.042649269,75.02344,125.625,3.93625,257.1875,0
23.152092457,75,125.4375,3.933125,279.0625,0
24.031046391,74.98438,125.4375,3.935,261.25,0
25.086153507,74.97266,125.4375,3.935,268.75,0
26.140672684,74.96094,125.25,3.935,263.75,0
27.195429802,74.96094,125.25,3.9325,255.9375,0
28.074678898,74.94922,125.25,3.935625,255.625,0
29.129359722,74.9375,125.25,3.933125,259.0625,0
30.183929443,74.92578,125.34375,3.934375,253.75,0
31.063283443,74.92578,125.625,3.93125,253.4375,0
32.117976666,74.91406,125.34375,3.93125,254.375,0
33.173351765,74.90234,125.71875,3.9325,262.5,0
34.052271366,74.88672,125.34375,3.933125,255.625,0
35.106464863,74.875,125.625,3.9325,255.3125,0
36.161404133,74.86328,125.53125,3.933125,248.125,0
37.040362835,74.86328,125.625,3.93375,255.3125,0
38.095194340,74.85156,125.8125,3.93125,240.9375,0
39.150129795,74.83984,125.8125,3.931875,261.25,0
