Time (s),Power (dBm),Percentage (%)
0.202021122,-51,98
0.702009201,-51,98
1.202056408,-51,98
1.701807022,-51,98
2.202109337,-51,98
2.701799393,-51,98
3.202075005,-51,98
3.701913834,-53,94
4.201972961,-51,98
4.701942444,-53,94
5.202047348,-51,98
5.701733589,-55,90
6.202085018,-47,100
6.701789856,-58,84
7.202059269,-61,78
7.701934338,-57,86
8.201877594,-60,80
8.701909065,-57,86
9.202102661,-60,80
9.701752186,-53,94
10.202136040,-59,82
10.701774597,-55,90
11.202068329,-53,94
11.701951027,-51,98
12.202002049,-61,78
12.701795101,-57,86
13.202116489,-55,90
13.701804638,-57,86
14.201978207,-55,90
14.701773167,-59,82
15.202033520,-55,90
15.701782703,-47,100
16.201922417,-53,94
16.701863289,-53,94
17.201924324,-51,98
17.701753139,-51,98
18.202042580,-59,82
18.701790333,-55,90
19.201906204,-51,98
19.701909065,-55,90
20.201914787,-59,82
20.701848984,-57,86
21.202064991,-49,100
21.701695919,-55,90
22.701861858,-62,76
23.201841831,-59,82
23.701813698,-59,82
24.201807022,-59,82
24.701758861,-60,80
25.201998711,-55,90
25.701634407,-55,90
26.201760769,-57,86
26.701790333,-55,90
27.201761723,-57,86
27.701794624,-55,90
28.201759338,-55,90
28.701552391,-57,86
29.201900482,-59,82
29.701577187,-49,100
30.201791763,-47,100
30.701719284,-45,100
31.201903820,-55,90
31.701917648,-59,82
32.202058315,-64,72
32.701700687,-57,86
33.202023506,-62,76
33.701667786,-53,94
34.201977253,-53,94
34.701843262,-60,80
35.201817513,-57,86
35.701816559,-58,84
36.201984882,-51,98
36.701674461,-59,82
37.201922417,-51,98
37.701638222,-53,94
38.201951027,-57,86
38.701822281,-62,76
39.202086449,-67,66
39.701931000,-62,76
