Time (s),Power (dBm),Percentage (%)
0.330501079,-60,80
0.830315590,-59,82
1.330318451,-59,82
1.830347538,-59,82
2.330449581,-59,82
2.830192566,-59,82
3.330447674,-59,82
3.830138683,-60,80
4.330464363,-59,82
4.830139160,-59,82
5.330314159,-60,80
5.830321789,-61,78
6.330507278,-60,80
6.830207348,-59,82
7.330422878,-57,86
7.830111027,-57,86
8.330467701,-57,86
8.830208778,-60,80
9.330276012,-63,74
9.830299854,-62,76
10.330482960,-61,78
10.830272675,-59,82
11.330399513,-59,82
11.830142021,-59,82
12.330383301,-59,82
12.830240250,-60,80
13.330248833,-60,80
13.830218792,-62,76
14.330258369,-60,80
14.830291748,-61,78
15.330344677,-64,72
15.830076694,-63,74
16.330408096,-59,82
16.830220222,-59,82
17.330261707,-59,82
17.830216885,-64,72
18.330255508,-53,94
18.830217838,-62,76
19.330193043,-59,82
19.830049515,-59,82
20.330383777,-64,72
20.830043793,-57,86
21.330234051,-69,62
21.830193996,-55,90
22.330196380,-60,80
22.830138206,-63,74
23.330228805,-53,94
23.830097198,-62,76
24.330228329,-65,70
24.830067158,-65,70
25.330279350,-60,80
25.830064297,-61,78
26.330206871,-61,78
26.830201149,-60,80
27.330286980,-60,80
27.830035686,-60,80
28.330304622,-60,80
28.830075264,-60,80
29.330315590,-62,76
29.830147743,-62,76
30.330222607,-62,76
30.830177784,-57,86
31.330321789,-59,82
31.829985142,-55,90
32.330314159,-59,82
32.829985619,-57,86
33.330126285,-63,74
33.830124378,-63,74
34.330128670,-62,76
34.829946041,-57,86
35.330256462,-62,76
35.829967499,-62,76
36.330291748,-59,82
36.829953670,-49,100
37.330278396,-60,80
37.830101967,-65,70
38.330157757,-60,80
38.830133438,-61,78
39.330259800,-59,82
39.830004692,-59,82
40.330235004,-58,84
40.829969883,-57,86
41.330249309,-57,86
41.829930782,-59,82
42.330098629,-57,86
42.830109119,-61,78
43.330227852,-65,70
43.829973698,-64,72
44.330246448,-59,82
44.829937935,-51,98
45.330222607,-60,80
45.829937458,-49,100
46.330115795,-51,98
46.830086231,-51,98
47.330197811,-55,90
47.829947948,-47,100
48.330222130,-47,100
48.829909325,-47,100
49.330241203,-69,62
49.829988956,-53,94
50.330096245,-55,90
50.830028534,-55,90
51.330207825,-53,94
51.829952240,-55,90
52.330165863,-57,86
52.829861164,-57,86
53.330209732,-55,90
53.830003738,-55,90
54.330033302,-55,90
54.830040932,-55,90
55.330175876,-53,94
55.829946995,-55,90
56.330141544,-55,90
56.829830170,-53,94
57.330183983,-53,94
57.829945564,-55,90
58.330002785,-55,90
58.830016613,-53,94
59.330188274,-57,86
59.829971313,-57,86
60.330117702,-65,70
60.829841614,-57,86
61.330091476,-65,70
61.829915523,-65,70
62.330003261,-67,66
62.829920769,-65,70
63.330145359,-67,66
63.829909801,-60,80
64.330047130,-55,90
64.829815388,-59,82
65.330138683,-57,86
65.829901695,-55,90
66.329951286,-53,94
66.829935074,-59,82
67.330109596,-57,86
